ANO_CINEMATOGRAFICO,QTDE_TIT_DIF_EXIB,PUBLICO,RENDA,DATA_HORA_SESSAO,DIAS_FUNCIONAMENTO,REG_EMPRESA,REGISTRO_COMPLEXO,REGISTRO_SALA,SALAS_GRUPO_INFERIDO,ASSENTOS_GRUPO_INFERIDO,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_NORMALIZADO,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIMENTO_PROPORCIONAL,CUMPRIMENTO_LINEAR,CUMPRIMENTO_TRIWEIGHT,REGISTRO_GRUPO
2019,50,24673,257369.11131817434,707,358,1,1,1,1.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f2866112d4094444baa8a51a8d228875
2019,38,34259,380058.3698130796,1377,189,1,1,2,2.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,7ca5e5f4661f44d9a4e439937ee61207
2019,49,63731,796702.6129565523,1195,316,1,1,1,1.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f894c33872f440a78aea63bd9cb18a16
2019,53,48986,545664.5220152305,1716,354,1,1,2,2.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,efcb2f029efe468394195bf9227d7613
2019,15,22260,397602.76141802437,516,70,1,1,2,2.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,7996ac4620784174a0095c03ee3c82aa
2019,59,46355,680640.8769947628,2226,353,1,1,2,2.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,442e2175a5e54121a194f207e8e966d6
2019,50,52612,624919.1147276704,2408,581,1,3,3,3.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2a85563dfb984140bcd6d76ec9813d0b
2019,39,34497,531085.9047578068,1068,361,1,1,1,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,c5b25a1f3ecc45ce9333bb115a50d2e4
2019,60,2586,13659.691153026186,314,110,1,1,1,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d0aba31e25a549c0bffc846057b5adb4
2019,56,22342,317835.8357460866,1717,335,1,1,2,2.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,0ae34b1982704f34bd780e73454edc5f
2019,17,10061,103110.2362329465,332,269,1,1,1,1.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,c114f1cbeeb347f68d930c525d4f7119
2019,58,54498,633158.6905999655,2130,301,1,1,2,2.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,0976e1bb36b74ae588e4479d9488b50c
2019,28,32419,341339.81926372787,1186,363,1,1,1,1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,90f283835c2946df98b737ca939d0889
2019,43,58780,662178.115763957,1222,221,1,1,2,2.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2c5f8d88231e41379ccaf46d5da88daa
2019,32,85701,793172.7438671895,1457,595,1,2,2,2.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,44e95a81b6cb489b8990f7b7dd2cd085
2019,9,2249,20739.76627437632,137,69,1,1,1,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,74e913964368410f9c076d4b4043aeca
2019,139,54234,550836.969629099,1708,227,1,1,2,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,8866c8d397d745fd9bbbcf93e098a9a4
2019,37,20640,316528.9503565397,989,332,1,1,1,1.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,432cab3187404e88ba7e9cdca80f6fc6
2019,48,45699,644352.314432141,1775,282,1,1,2,2.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d216800a4eed496baae886d4eaef8b2c
2019,30,19433,201310.3083473258,767,258,1,1,1,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,8a9454f0c65f4b75937ce1ac2debcc27
2019,21,9770,169410.29365964906,540,225,1,1,1,1.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,c211eb5a466a4eab84d81cb9518be757
2019,21,14786,167586.7643536789,497,205,1,1,1,1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,190cc571161549b28dc1dd94eb6541f9
2019,28,62698,898377.539318032,1688,142,1,1,3,3.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,c7f9ec24b4e44b1eaff63a612db9361b
2019,14,13272,182371.62590694687,675,177,1,1,1,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,4235f34755924be98f557dede42152ba
2019,31,17621,261116.59318458042,1126,192,1,1,2,2.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,152aecef034b4d339b2f0351e0d06d73
2019,2,778,8982.820145669848,52,13,1,1,1,1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,12336defe8d2404093426e892af2a42f
2019,41,42276,480531.402820997,1968,138,1,1,4,4.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,c6de929878f1486a8615cea0003be0db
2019,36,24292,388715.8128504406,1916,118,1,1,5,5.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b3718d9c8e224d0ba38504715a3a2411
2019,9,3067,48085.62455795777,96,40,1,1,1,1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b9f5cabbd573415a83b353aec882158c
2019,18,4931,49946.14082247285,529,72,1,1,3,3.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,aa024e230b634a8884de8556f733c588
2019,25,15425,163477.4921407012,947,78,1,1,4,4.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,ed7f178ca8f640f29b476e50d3c18c49
2019,20,19182,221470.20773709615,1473,135,1,2,7,7.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e86bb3c4f74b4860a2cb71db985298e2
2019,15,1759,24817.635653106787,62,53,1,1,1,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,54cf972ec937404f9631f8718d21e760
2019,5,1557,23523.31443738546,109,10,1,1,3,3.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,8a68b2350e4e46c9ab9b9823960b39f5
2019,104,702052,8825094.057601076,27412,3570,10,10,25,25.0,5590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e829850bf257416e810e8540ecee312d
2019,43,69967,715526.642215642,1799,358,1,1,2,2.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,5ecde6a0c8434916b27fbbc20b6d3e38
2019,121,13838106,191980051.9003854,205642,10803,4,30,156,156.0,37080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1080eda6bf034c8b8e7d7a0d93d337cf
2019,120,3020494,46210320.45432101,107061,8854,1,25,85,85.0,18096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9a1ed9078a614a25989cf4fe0f50a9c7
2019,139,3001248,39574377.59045139,108812,8036,12,24,92,92.0,17964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9a74b77ecd5b4585915feac0867e172b
2019,56,380694,4556189.534889175,12929,3238,1,10,18,18.0,4408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,61e3a313bedb463380f0f2b613281ea7
2019,111,768720,9221296.70096367,58260,6042,4,19,47,47.0,6823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d5aa9d166fc94d919cd6b222544def88
2019,46,48606,592154.9390694136,1830,554,1,2,3,3.0,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,475d94eb1607487da9eb07206d5bf269
2019,69,61445,875332.8089289586,3152,1091,1,4,4,4.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,5ac37e32a5154b3a9a72aa1a97cc5411
2019,65,155300,2757358.999103582,6685,716,1,2,6,6.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1078c940839345fdb856a63a2093ef6b
2019,245,4200254,61080451.06483931,101206,4329,1,13,73,73.0,14530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a41d349b804f467b8d3c6791d41bc84b
2019,164,3555005,46217219.39659567,119270,5642,8,17,87,87.0,16793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,eaf52ba7aab9410cb32563ec7ec1e958
2019,39,63300,885404.6586525518,2169,364,1,1,2,2.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,12dfc84971d24113b6da36a66ef95afe
2019,110,292410,3818117.6068070913,9606,728,2,2,6,6.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,a0040be14ab6475595087e8d70847968
2019,135,1523778,22121710.13849716,54598,3639,1,10,45,45.0,8385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,02542e3c514e4cbebdba5d8e0aabea94
2019,237,41995346,758790104.5925136,901013,31250,4,90,657,657.0,149003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,d42e63f42b284087b8527085242b6344
2019,57,152227,1472855.2840516034,3222,948,3,3,3,3.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,7035fc36193c4b9c8381482c31b2a829
2019,63,41407,352412.4098286067,1806,312,2,2,3,3.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1ecd91b56dcb4056ad1b67ca38b6c0ac
2019,151,229081,2634896.107809,15043,731,2,3,19,19.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,dd6e101d02be45118a040c68dfb49e5f
2019,105,793083,10255008.151847176,24799,2098,4,6,18,18.0,3254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,52fd027a536c4478a9e0ce9c0ebec471
2019,298,22889558,409717081.11912084,539645,19743,1,58,430,430.0,86546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f3a37637eaad4068a6b454dba648dbca
2019,168,1916721,25823576.055162948,48156,4442,5,13,42,42.0,7565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b5ecaf242a2d4a6cbacd0299a89d379d
2019,287,7945233,130188381.58683577,224455,9438,7,32,194,194.0,40723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b93c6150d5204c5cb59b99e91feb312f
2019,107,698567,8583896.658821313,35969,2404,1,7,27,27.0,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,fd1dad9dfa974f4898f6b85c2cfe62b8
2019,426,3202453,59094913.72464711,100047,4170,5,13,77,77.0,12676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,c765233a79b34a1ca7c69f2fddd36d5b
2019,322,707281,14029231.449453097,20661,1440,3,4,15,15.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,2bdce0bcf85442158a4db76cd76ae7fd
2019,190,3045900,54339709.5064475,75478,3615,2,10,53,53.0,11946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,84d420887fca4acc86c61a38a57e07fe
2019,106,771478,12113724.665807689,33140,3246,1,9,30,30.0,4426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,9fa6703ae2b7466c85fc89b82ac7bd91
2019,105,1099767,16100488.95406294,49484,4900,3,29,87,87.0,15295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,6a070e7832a142c48d34418e2f9a5a9b
2019,71,16771,165649.34763951792,2168,1206,7,7,9,9.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,33ad264f782645ffbfe8df87ded1b5f8
2019,287,13837634,252057004.22933003,252705,12440,4,35,201,201.0,41723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,7f03bb7515e54cb2a06a28f324ed977c
2019,88,393283,4973172.821957872,21565,2454,1,8,24,24.0,3490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,13de11733c014383aef3f3c5ddd5e57d
2019,215,833991,9180224.139708623,49214,3273,2,9,35,35.0,6011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b7569639db974fc5a71a681db3115350
2019,86,380239,4781647.4758019345,24612,3192,6,9,25,25.0,2971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e1fdcb3c854741b2a181539b4e79e1b2
2019,76,108700,1980656.4418868737,7406,1424,2,4,7,7.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,e9f1f8f020f444cba03fbaf7393aa4eb
2019,168,3370084,44427322.4425029,59997,3632,6,10,47,47.0,9925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,644c30bee31c4adf86ac83d3c38d4e55
2019,130,1273078,12488180.66100972,55840,4653,2,16,63,63.0,9220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,4350dd1532c34615b03f6315fdbb56bf
2019,118,1053696,14345570.825611861,21602,1364,3,4,16,16.0,3241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,77f4c0e96c0c4affb08b664bd8008960
2019,63,143159,1397405.882393936,5862,1028,1,5,11,11.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,48863bcd82f246e58c4f3c6d71f2a25a
2019,77,312062,5060449.679854788,11994,641,3,3,15,15.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,5b4b39bff22d4de182c2b7a9dc253c3d
2019,173,2353994,46341541.832441576,75518,3125,2,10,61,61.0,11549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,84bcfdca7b214fda832fdd8fb7fb82ad
2019,47,102047,1773591.927500974,7438,1545,5,5,10,10.0,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,7c257c074b66489e9563a2ac3142f729
2019,154,911072,11896398.95622515,19724,1194,3,5,19,19.0,4288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,baea33e4e24b46bea89edc150df5602c
2019,165,134241,1110212.7436029736,7263,1216,1,4,5,5.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,fc02bcb9d2c84d30b95dd4d1dea8ba3d
2019,87,381499,4866271.309969487,16107,1077,1,3,14,14.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,dbb6aa39343d41eb99b2c6ed32afa9f7
2019,144,31416,71202.82208584058,6688,2603,1,19,20,20.0,6265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,048173d373a34bde82ab5d181a73de1a
2019,82,172365,2258709.8042891314,10572,1078,2,3,8,8.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,4e901d2dd20a448bbb3fc6c4d6601d40
2019,193,458723,5837252.94139034,9773,722,1,2,9,9.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,f895448c7ebd4ea6b5bdfde17d015f19
2019,229,7436869,136021846.7825719,171729,4732,1,13,113,113.0,24740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,96d73ddfe6854ecca20270fde2f01ed4
2019,208,4639770,82711607.35662939,96993,2912,1,8,64,64.0,13995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,aadaf5e80a5a48fc80c0851952c09263
2019,215,1658896,29002269.87479189,38831,1092,1,3,26,26.0,6056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b2f7bca09eef46a0a90b4b3613433758
2019,93,487255,6269552.950600107,19021,1439,1,4,15,15.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,1be51bc301bc4c64b1dcd498dd4bc755
2019,164,130953,1581576.945290037,8349,1720,2,5,6,6.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,146150c210f14421986fa2079a9cfb02
2019,53,282407,2733419.0234883022,5752,1449,1,4,7,7.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,8c05ab2bfe9a4919a32b79383dad00aa
2019,105,782155,10229846.016647283,30340,1929,1,6,27,27.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,3d5f2d6fd1c04397b6447988d145e109
2019,95,296154,3940567.573662864,15550,1130,1,4,17,17.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,dfa72feb5c9e408d972afb025b34e13b
2019,54,72960,917407.1542421656,1906,640,1,2,2,2.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,cc0cd73a243e42d7961a136a16adb02a
2019,78,30566,297680.3850418159,3161,605,1,2,4,4.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,b00ade78ed5f4522b071532f55e2d557
2019,71,171211,1822765.9221427357,11465,770,1,3,9,9.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,62c702e800634cd990539f9d2e84d6bb
2019,178,665196,9059841.245728774,21191,1810,1,5,15,15.0,2902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,96567e74e9d6445d8084792bda7d87b4
2019,177,415258,9052354.1010232,13328,724,1,2,9,9.0,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,c72e8f94e9f54fa9ab82fe595653f6c6
2019,123,747823,11238923.972746758,8765,362,1,1,6,6.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,425cbf1d24a24aceb1a27e9eb4ba2036
2019,30,38040,359735.59032726655,2492,1023,1,3,3,3.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,074e669e68cb44c98d98bfdeb68d69f1
2019,143,2880890,37170527.94727148,77928,4360,2,12,61,61.0,10070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,25a694dd068d4e2ea930b11c0d67edd7
2019,53,79727,1146349.1542026747,1991,661,2,2,4,4.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,26977dff379c4afdaa0850640540cd98
2019,88,319593,4180644.042887695,10185,713,1,2,7,7.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989422804014327,0.0,0.0,1.0,1.0,1.0,79c4b1e6f1b04e4e834053ddd7cd5d76
