REGISTRO DO COMPLEXO,REGISTRO DO GRUPO,NOME DO GRUPO,REGISTRO DA EMPRESA,NOME DA EMPRESA,NOME DO COMPLEXO,TOTAL SALAS DO COMPLEXO,Nº DE DIAS OBRIGAÇÃO PROPORCIONAL,OBRIGAÇÃO_TOTAL+INCREMENTO,OBRIGAÇÃO_PROP+INCREMENTO,OBRIGAÇÃO_TOTAL,OBG_FINAL,Nº DE DIAS VALIDADOS,Nº DE TÍTULOS DIFERENTES OBRIGAÇÃO,Nº DE TÍTULOS DIFERENTES DECLARADOS,CUMPRIU COTA,ANO,TRANSFERÊNCIA Dias Origem,TRANSFERÊNCIA Dias Recebidos,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL+INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP+INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROPORCIONAL,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_LINEAR,CUMPRIMENTO_NORMALIZADO,CUMPRIMENTO_TRIWEIGHT
18050,6000019.0,CINEMAXX,18049,VALE DO CAFÉ CINEMAS LTDA,CINEMAXX CASARIO SHOPPING ,1,28.0,28.0,28.0,28,28.0,52.25,3,7,SIM,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.8660714285714286,365.0,0.2499202806122448,0.1339285714285714,0.2741778233144121,0.015610057380674858
37888,6000019.0,CINEMAXX,18049,VALE DO CAFÉ CINEMAS LTDA,CINEMAXX SHOPPING OLGA SOLA,1,11.430137,28.0,11.43,28,11.43,25.75,3,4,SIM,2018,0.0,0.0,28.0,28.0,11.430137,11.43,11.43,2.2528433945756783,149.00000017857144,0.0,0.0,0.18200032269260413,0.0
5650,6000020.0,CINEMINAS,5649,CINEMANIACA EXIBIDORA DE FILMES ,NOVO CINE CAXAMBU,1,28.0,28.0,28.0,28,28.0,30.08,3,6,SIM,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0742857142857143,365.0,0.9944816326530612,0.9257142857142857,0.39784304257161246,0.9835360870463016
35125,6000020.0,CINEMINAS,35124,CINEMINAS EXIBIDORA LTDA ME,CINEMINAS JUIZ DE FORA,2,69.999996,70.0,70.0,70,70.0,87.97,4,7,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.2567142857142857,364.9999791428571,0.9340977755102041,0.7432857142857143,0.3860109100843269,0.8150364159471348
16381,6000021.0,CINEPLAY,16379,MANCHESTER DIVERSÕES E CINEMAS LTDA,CINE PLAY PANORÂMICO,3,126.0,126.0,126.0,126,126.0,150.25,5,13,SIM,2018,0.0,0.0,42.0,42.0,42.0,42.0,42.0,1.1924603174603174,365.0,0.9629590262030738,0.8075396825396826,0.391621674963818,0.8929423583628898
16380,6000021.0,CINEPLAY,16379,MANCHESTER DIVERSÕES E CINEMAS LTDA,CINE PLAY SOROCABA,8,465.46844,480.0,465.47,480,465.47,525.07,12,37,SIM,2018,0.0,0.0,60.0,60.0,58.183555,58.18375,58.18375,1.1280426235847638,353.94995958333334,0.9836050865455305,0.8719573764152362,0.39568533589043015,0.9516172323570891
36184,6000023.0,CINEPLUS,36183,CINELUZ CINEMA LTDA,CINEPLUS FAZENDA,2,69.999996,70.0,70.0,70,70.0,71.35,4,7,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.0192857142857141,364.9999791428571,0.9996280612244898,0.9807142857142859,0.39886809624800146,0.9988845986373741
12542,6000023.0,CINEPLUS,6385,CINEPLUS PRODUÇÕES ARTISTICAS E ,CINEPLUS JARDIM AMÉRICA,6,378.0,385.08,385.08,378,385.08,304.22,9,19,NÃO,2018,0.0,0.0,63.0,64.17999999999999,63.0,64.17999999999999,64.17999999999999,0.7900176586683287,365.0,0.9559074163288696,0.7900176586683287,0.3902433246538087,0.8734689939327709
12894,6000023.0,CINEPLUS,12893,ESTILO PRODUÇÕES ARTISTICAS ,CINEPLUS AGUAVERDE,2,69.999996,70.0,70.0,70,70.0,73.15,4,6,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.0450000000000002,364.9999791428571,0.997975,0.9549999999999998,0.3985385557626147,0.9939372935712342
12896,6000023.0,CINEPLUS,12893,ESTILO PRODUÇÕES ARTISTICAS ,CINEPLUS CAMPO LARGO,2,69.999996,70.0,70.0,70,70.0,68.35,4,6,NÃO,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.9764285714285713,364.9999791428571,0.999444387755102,0.9764285714285713,0.3988314671864409,0.9983340892086858
21049,6000023.0,CINEPLUS,12893,ESTILO PRODUÇÕES ARTISTICAS ,CINEPLUS CASTRO,2,69.999996,70.0,70.0,70,70.0,62.85,4,6,NÃO,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.8978571428571429,364.9999791428571,0.9895668367346939,0.8978571428571429,0.3968665841555677,0.9690259272320767
15674,6000023.0,CINEPLUS,15673,VITOMAQ PRODUÇÕES ARTISTICAS E ,CINEPLUS XAXIM,4,195.999989,196.4,196.4,196,196.4,216.3,6,12,SIM,2018,0.0,0.0,49.0,49.1,48.99999725,49.1,49.1,1.1013238289205702,364.9999795153061,0.989733481692875,0.8986761710794298,0.3968996534409161,0.9695155671676929
18655,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS ALPHAVILLE VIP,9,531.0,531.0,531.0,531,323.85,323.85,14,26,SIM,2018,207.15,0.0,59.0,59.0,59.0,59.0,35.983333333333334,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
30091,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS AMAPÁ GARDEN SHOPING,8,479.99979,480.0,480.0,480,414.08,414.08,12,21,SIM,2018,65.92,0.0,60.0,60.0,59.99997375,60.0,51.76,1.0,364.9998403125,1.0,1.0,0.3989422804014327,1.0
25196,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS BAURU,6,378.0,378.0,378.0,378,289.33,289.33,9,20,SIM,2018,88.67,0.0,63.0,63.0,63.0,63.0,48.221666666666664,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
21610,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS BELA VISTA,9,531.0,531.0,531.0,531,552.41,552.41,14,39,SIM,2018,0.0,21.41,59.0,59.0,59.0,59.0,61.37888888888889,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
17763,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS BELÉM,7,441.0,441.0,441.0,441,318.78,318.78,11,23,SIM,2018,122.22,0.0,63.0,63.0,63.0,63.0,45.54,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
19068,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS BLUMENAU,7,441.0,441.0,441.0,441,572.84,329.45,11,18,NÃO,2018,0.0,131.84,63.0,63.0,63.0,63.0,81.83428571428571,0.5751169611060679,365.0,0.8194744032602574,0.5751169611060679,0.36450998596379874,0.550308445691149
30090,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS CAMPINAS SHOPPING,10,559.999755,560.0,560.0,560,654.07,654.07,15,33,SIM,2018,0.0,94.07,56.0,56.0,55.999975500000005,56.0,65.40700000000001,1.0,364.99984031250006,1.0,1.0,0.3989422804014327,1.0
33905,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS CARAPICUIBA,5,280.0,280.0,280.0,280,283.15,283.15,8,18,SIM,2018,0.0,3.15,56.0,56.0,56.0,56.0,56.629999999999995,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
30098,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS CENTER SHOPPING UBERLÂNDIA,10,553.205237,560.0,553.21,560,474.38,474.38,15,27,SIM,2018,78.83,0.0,56.0,56.0,55.3205237,55.321000000000005,47.438,1.0,360.57127054464286,1.0,1.0,0.3989422804014327,1.0
22648,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS CONTINENTE PARK,8,479.99979,480.0,480.0,480,340.72,340.72,12,21,SIM,2018,139.28,0.0,60.0,60.0,59.99997375,60.0,42.59,1.0,364.9998403125,1.0,1.0,0.3989422804014327,1.0
30122,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS CUIABÁ,8,479.99979,480.0,480.0,480,478.25,478.22,12,28,NÃO,2018,1.75,0.0,60.0,60.0,59.99997375,60.0,59.78125,0.9999372713016206,364.9998403125,0.9999999960651104,0.9999372713016206,0.39894227961653583,0.9999999881953311
40917,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS ESTAÇÃO CUIABÁ,7,84.575383,441.0,84.58,441,88.52,88.52,11,7,FORA DO ESCOPO DE AFERIÇÃO,2018,0.0,3.94,63.0,63.0,12.082197571428571,12.082857142857142,12.645714285714286,1.0,70.00003354875284,1.0,1.0,0.3989422804014327,1.0
26825,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS IGUATEMI SÃO JOSÉ DO RIO ,7,441.0,441.0,441.0,441,375.08,356.53,11,21,NÃO,2018,65.92,0.0,63.0,63.0,63.0,63.0,53.582857142857144,0.9505438839714194,365.0,0.9975540925873676,0.9505438839714194,0.39845469067161376,0.9926802105187655
35751,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS ITAQUA GARDEN,5,280.0,280.0,280.0,280,270.62,270.62,8,15,SIM,2018,9.38,0.0,56.0,56.0,56.0,56.0,54.124,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
30012,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS ITAQUERA,8,479.99979,480.0,480.0,480,421.9,421.9,12,21,SIM,2018,58.1,0.0,60.0,60.0,59.99997375,60.0,52.7375,1.0,364.9998403125,1.0,1.0,0.3989422804014327,1.0
21667,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS JK VIP,8,441.0,480.0,441.0,480,203.87,242.87,12,25,SIM,2018,237.13,0.0,60.0,60.0,55.125,55.125,25.48375,1.1912983764163438,335.34375,0.9634049311804709,0.8087016235836562,0.3917089977249312,0.8941833826452974
38323,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS JP PORTO ALEGRE,4,164.854785,196.0,164.85,196,231.73,157.08,6,16,NÃO,2018,0.0,66.88,49.0,49.0,41.21369625,41.2125,57.9325,0.6778578518102966,306.99998227040817,0.8962244363597232,0.6778578518102966,0.37876992547601324,0.7198638147120824
22674,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS JUNDIAI SHOPPING,7,441.0,441.0,441.0,441,325.0,325.37,11,26,SIM,2018,116.0,0.0,63.0,63.0,63.0,63.0,46.42857142857143,1.0011384615384615,365.0,0.9999987039053254,0.9988615384615385,0.39894202186803396,0.9999961117210159
17814,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINEPOLIS LAGOON,6,378.0,378.0,378.0,378,280.88,280.88,9,28,SIM,2018,97.12,0.0,63.0,63.0,63.0,63.0,46.81333333333333,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
17949,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS LARGO XIII,8,479.99979,480.0,480.0,480,542.8,542.8,12,29,SIM,2018,0.0,62.8,60.0,60.0,59.99997375,60.0,67.85,1.0,364.9998403125,1.0,1.0,0.3989422804014327,1.0
30097,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS MANAÍRA SHOPPING,11,583.0,583.0,583.0,583,684.18,684.18,17,37,SIM,2018,0.0,101.18,53.0,53.0,53.0,53.0,62.198181818181816,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
30118,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS MANAUS PLAZA,8,479.99979,480.0,480.0,480,551.78,551.72,12,26,NÃO,2018,0.0,71.78,60.0,60.0,59.99997375,60.0,68.9725,0.9998912610098228,364.9998403125,0.999999988175832,0.9998912610098228,0.3989422780428524,0.9999999645274965
31527,6000024.0,CINÉPOLIS,17266,CINEPOLIS OPERADORA DE CINEMAS DO ,CINÉPOLIS MANGABEIRA,5,280.0,280.0,280.0,280,258.47,258.47,8,17,SIM,2018,21.53,0.0,56.0,56.0,56.0,56.0,51.694,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
